Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
Вспоминая моих несчастных шлюшек;N/A;12,39;45,00;ILS;No
ГУЛАГ;N/A;50,92;185,00;ILS;No
Автостопом по Галактике.;N/A;13,76;50,00;ILS;No
Автостопом по Галактике. Опять в путь;N/A;16,52;60,00;ILS;No
Бильярд в половине десятого;N/A;17,89;65,00;ILS;No
Дети Хурина;N/A;19,27;70,00;ILS;No
Женщины Лазаря;N/A;19,27;70,00;ILS;Yes
Введение в психоанализ;N/A;16,52;60,00;ILS;No
Возвращение со звезд;N/A;15,14;55,00;ILS;Yes
Искренне Ваш Шурик;N/A;15,14;55,00;ILS;No
Безбожный переулок;N/A;15,14;55,00;ILS;No
В круге первом;N/A;16,52;60,00;ILS;No
Код да Винчи;N/A;37,16;135,00;ILS;Yes
Искусство любить;N/A;12,39;45,00;ILS;No
Тайная история;N/A;42,67;155,00;ILS;No
Открытое произведение;N/A;35,78;130,00;ILS;No
Призрак Оперы;N/A;13,76;50,00;ILS;No
Магия реальности. Как наука познает Вселенную;N/A;64,69;235,00;ILS;No
Моби Дик, или Белый кит;N/A;15,14;55,00;ILS;No
Код да Винчи;N/A;17,89;65,00;ILS;No
Вселенная Стивена Хокинга;N/A;42,67;155,00;ILS;Yes
Черные дыры и молодые вселенные;N/A;26,15;95,00;ILS;Yes
О Вселенной в двух словах;N/A;70,19;255,00;ILS;Yes
Теория Всего;N/A;26,15;95,00;ILS;No
Солярис;N/A;19,27;70,00;ILS;No
Заводной апельсин;N/A;19,27;70,00;ILS;No
Автостопом по Галактике;N/A;20,64;75,00;ILS;No
Поющие в терновнике;N/A;27,53;100,00;ILS;No
О технике актера;N/A;15,14;55,00;ILS;No
Краткая история времени;N/A;35,78;130,00;ILS;No
Дети мои;N/A;30,28;110,00;ILS;No
Глазами клоуна;N/A;15,14;55,00;ILS;No
Приключения Шерлока Холмса. Возвращение Шерлока Холмса;N/A;15,14;55,00;ILS;Yes
Время колоть лёд;N/A;39,91;145,00;ILS;No
Огонь и ярость;N/A;34,41;125,00;ILS;Yes
Где-то под Гроссето;N/A;12,39;45,00;ILS;Yes
Буря мечей;N/A;26,15;95,00;ILS;No
"Повелитель мух; Наследники; Воришка Мартин";N/A;26,15;95,00;ILS;No
Бессердечие магов;N/A;24,77;90,00;ILS;No
Котлован;N/A;13,76;50,00;ILS;No
Маленький принц;N/A;15,14;55,00;ILS;No
Просто вместе;N/A;17,89;65,00;ILS;No
Прогулки по Израилю;N/A;17,89;65,00;ILS;No
Осиная Фабрика;N/A;17,89;65,00;ILS;No
Абсолютная пустота;N/A;12,39;45,00;ILS;No
Психология искусства;N/A;15,14;55,00;ILS;Yes
Три мушкетера;N/A;17,89;65,00;ILS;No
Орландо;N/A;15,14;55,00;ILS;No
Приключения Алисы в Стране Чудес;N/A;38,54;140,00;ILS;Yes
Бытие и ничто;N/A;19,27;70,00;ILS;No
О дивный новый мир. Слепец в Газе;N/A;26,15;95,00;ILS;No
Человек из будущего. Жизнь Джона фон Неймана, создавшего наш мир;N/A;26,15;95,00;ILS;No
Преемник. История Бориса Немцова и страны, в которой он не стал президентом;N/A;67,44;245,00;ILS;No
Колыбель для кошки. Сирены Титана;N/A;26,15;95,00;ILS;No
Беседы и суждения;N/A;12,39;45,00;ILS;No
Бег;N/A;15,14;55,00;ILS;No
Детектив;N/A;17,89;65,00;ILS;No
Ведьмак. Все романы  в одном томе;N/A;99,09;360,00;ILS;No
Человеческое, слишком человеческое;N/A;12,39;45,00;ILS;No
Вонгозеро;N/A;28,90;105,00;ILS;Yes
Еврейский член;N/A;20,64;75,00;ILS;No
Отель;N/A;24,77;90,00;ILS;No
О Китае;N/A;17,89;65,00;ILS;No
Сантехник. Твоё моё колено;N/A;15,14;55,00;ILS;No
Мир как воля и представление;N/A;12,39;45,00;ILS;No
Питер Пэн;N/A;39,91;145,00;ILS;No
Ананасы в шампанском;N/A;13,76;50,00;ILS;Yes
Покорность;N/A;35,78;130,00;ILS;No
Как любить ребенка;N/A;12,39;45,00;ILS;No
Искусство для пацанчиков. По полочкам;N/A;45,42;165,00;ILS;No
Счастливые люди читают книжки и пьют кофе;N/A;42,67;155,00;ILS;No
Руководство для желающих жениться;N/A;15,14;55,00;ILS;No
Минуты будничного несчастья;N/A;20,64;75,00;ILS;Yes
35 кило надежды;N/A;11,01;40,00;ILS;No
"Тошнота; Стена; Слова; Ставок больше нет";N/A;26,15;95,00;ILS;No
Колыбель для кошки;N/A;19,27;70,00;ILS;No
Тошнота;N/A;19,27;70,00;ILS;No
Алиса в Стране чудес. Алиса в Зазеркалье;N/A;15,14;55,00;ILS;No
Балаган, или конец одиночеству;N/A;12,39;45,00;ILS;No
Механическое пианино;N/A;15,14;55,00;ILS;No
Остров;N/A;16,52;60,00;ILS;No
Меч Предназначения;N/A;20,64;75,00;ILS;No
Последнее желание;N/A;20,64;75,00;ILS;No
Вредные советы;N/A;39,91;145,00;ILS;No
Праздник, который всегда с тобой;N/A;13,76;50,00;ILS;No
Убить пересмешника…;N/A;19,27;70,00;ILS;No
Убить пересмешника;N/A;22,02;80,00;ILS;No
S.N.U.F.F.;N/A;17,89;65,00;ILS;No
Острова и море;N/A;15,14;55,00;ILS;No
Гирлянда из малышей;N/A;5,51;20,00;ILS;Yes
Застолье Петра Вайля;N/A;31,66;115,00;ILS;Yes
По ком звонит колокол;N/A;26,15;95,00;ILS;No
Кентервильское привидение;N/A;15,14;55,00;ILS;No
Пятая колонна. Рассказы;N/A;15,14;55,00;ILS;No
Инферно;N/A;17,89;65,00;ILS;No
Колымские рассказы;N/A;13,76;50,00;ILS;No
Веселые задачники;N/A;17,89;65,00;ILS;Yes
Вредные советы;N/A;17,89;65,00;ILS;Yes
Мы так говорим. Обидные слова и как их избежать;N/A;24,77;90,00;ILS;No
Дети и Эти;N/A;17,89;65,00;ILS;Yes
Опыты;N/A;23,40;85,00;ILS;No
Тетушка Хулия и писака;N/A;16,52;60,00;ILS;Yes
Звук и ярость;N/A;23,40;85,00;ILS;Yes
Бунтующий человек. Миф о Сизифе;N/A;15,14;55,00;ILS;No
Волшебник Изумрудного города;N/A;41,29;150,00;ILS;No
Поэтика феминизма;N/A;15,14;55,00;ILS;No
Убить пересмешника…;N/A;26,15;95,00;ILS;No
Прощай, оружие! Иметь и не иметь;N/A;24,77;90,00;ILS;Yes
Омон Ра;N/A;15,14;55,00;ILS;No
Карта родины;N/A;37,16;135,00;ILS;Yes
Защита Лужина;N/A;23,40;85,00;ILS;No
Приглашение на казнь;N/A;23,40;85,00;ILS;No
Поэмы 1918-1947. Жалобная песнь Супермена;N/A;23,40;85,00;ILS;Yes
Скитальцы;N/A;23,40;85,00;ILS;Yes
Библия для детей. Евангельские рассказы;N/A;22,02;80,00;ILS;Yes
Библия. Новый Завет;N/A;20,64;75,00;ILS;No
Бродяги Дхармы;N/A;15,14;55,00;ILS;Yes
Ключи счастья;N/A;24,77;90,00;ILS;Yes
Люблю удивляться. Дневники и письма 1938-1957;N/A;26,15;95,00;ILS;No
Бесы;N/A;15,14;55,00;ILS;No
Наука и общество;N/A;12,39;45,00;ILS;Yes
Ада, или Отрада;N/A;39,91;145,00;ILS;Yes
Стихи про меня;N/A;37,16;135,00;ILS;No
Арсен Люпен;N/A;15,14;55,00;ILS;No
Электра;N/A;26,15;95,00;ILS;No
Соучастники;N/A;33,03;120,00;ILS;Yes
Оникромос;N/A;45,42;165,00;ILS;Yes
Спеши любить;N/A;13,76;50,00;ILS;No
Я признаюсь;N/A;15,14;55,00;ILS;Yes
Кентервильское привидение;N/A;20,64;75,00;ILS;Yes
Свобода - точка отсчета;N/A;41,29;150,00;ILS;Yes
За стенкой. История Конарда Леграна;N/A;22,02;80,00;ILS;No
Голое Средневековье;N/A;28,90;105,00;ILS;No
Из любви к тебе;N/A;27,53;100,00;ILS;Yes
Эпос о Гильгамеше;N/A;12,39;45,00;ILS;No
Поющие в терновнике;N/A;31,66;115,00;ILS;Yes
Бойцовский клуб;N/A;15,14;55,00;ILS;No
Одесские рассказы. Конармия;N/A;13,76;50,00;ILS;No
За стенкой. История Отиса Ревиаля;N/A;22,02;80,00;ILS;No
Во тьме безлунной ночи;N/A;12,39;45,00;ILS;No
Былое и думы. Эмиграция;N/A;15,14;55,00;ILS;No
Уничтожить;N/A;39,91;145,00;ILS;No
Приключения Тома Сойера;N/A;27,53;100,00;ILS;No
Право на секс. Феминизм в XXI веке;N/A;30,28;110,00;ILS;No
Сказания Древней Японии;N/A;15,14;55,00;ILS;No
Возвращение Арсена Люпена;N/A;15,14;55,00;ILS;No
Азиатская еда – это просто! Кулинарный ниндзя;N/A;42,67;155,00;ILS;No
Посторонний;N/A;16,52;60,00;ILS;No
Три толстяка;N/A;24,77;90,00;ILS;Yes
Илиада;N/A;22,02;80,00;ILS;No
Этюд в багровых тонах. Знак четырех. Записки о Шерлоке Холмсе;N/A;22,02;80,00;ILS;Yes
Большая книга занимательных наук;N/A;20,64;75,00;ILS;No
Большая книга головоломок, задач и фокусов;N/A;20,64;75,00;ILS;No
Да здравствует фикус!;N/A;19,27;70,00;ILS;No
Авиатор;N/A;12,39;45,00;ILS;No
Еретики Дюны;N/A;16,52;60,00;ILS;No
Осень патриарха;N/A;16,52;60,00;ILS;No
Черные дыры и молодые вселенные;N/A;15,14;55,00;ILS;No
Черные дыры и молодые вселенные;N/A;15,14;55,00;ILS;Yes
Ангелы опустошения;N/A;15,14;55,00;ILS;No
Истребление персиян;N/A;28,90;105,00;ILS;No
Ван Гог: любимые картины;N/A;64,69;235,00;ILS;Yes
Коллапс;N/A;17,89;65,00;ILS;Yes
Беседы и суждения;N/A;17,89;65,00;ILS;No
Задачка на три корги;N/A;31,66;115,00;ILS;No
Лила. Поток. Трансформационная игра;N/A;99,09;360,00;ILS;No
Дороги Средневековья: рыцари, разбойники, кочевники, святые;N/A;34,41;125,00;ILS;No
Библия. Ветхий Завет;N/A;34,41;125,00;ILS;No
Дюна;N/A;17,89;65,00;ILS;No
Идиот;N/A;23,40;85,00;ILS;No
Сатирикон;N/A;12,39;45,00;ILS;No
Шагреневая кожа;N/A;17,89;65,00;ILS;No
Своя комната;N/A;20,64;75,00;ILS;No
О психоанализе;N/A;15,14;55,00;ILS;No
Высокое искусство;N/A;15,14;55,00;ILS;No
Дюна;N/A;26,15;95,00;ILS;No
МОСТ ЧЕРЕЗ БЕЗДНУ. Полная энциклопедия всех направлений и художников;N/A;93,59;340,00;ILS;No
Блеск и нищета куртизанок;N/A;15,14;55,00;ILS;No
Шагреневая кожа;N/A;12,39;45,00;ILS;No
Как любить ребенка;N/A;22,02;80,00;ILS;No
Раковый корпус;N/A;22,02;80,00;ILS;No
Возможность острова;N/A;42,67;155,00;ILS;Yes
Книга пяти колец;N/A;23,40;85,00;ILS;No
Первые люди на первом плоту;N/A;15,14;55,00;ILS;No
Под сетью. Бегство от волшебника;N/A;26,15;95,00;ILS;No
Американские боги;N/A;15,14;55,00;ILS;No
Братья Карамазовы;N/A;30,28;110,00;ILS;No
Психология западной религии;N/A;15,14;55,00;ILS;No
О дивный новый мир;N/A;20,64;75,00;ILS;No
Античность на Руси. Похищение чудовищ;N/A;42,67;155,00;ILS;Yes
